,unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
508,56333763,2022-12-23T08:11:00.000,2022-12-23T16:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10305,409 PATTERSON AVENUE,PATTERSON AVENUE,SEAVIEW AVE,DEAD END,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T16:40:00.000,02 STATEN ISLAND,5034750043.0,STATEN ISLAND,961284.0,150977.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.58104330291293,-74.08267826553944,"
,  
(40.581043302912924, -74.08267826553944)"
509,56335219,2022-12-23T08:11:00.000,2022-12-23T08:42:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,110 SHORE BOULEVARD,SHORE BOULEVARD,CASS PL,AMHERST ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022-12-23T08:42:00.000,15 BROOKLYN,3087260001.0,BROOKLYN,997141.0,151230.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58175811362824,-73.95359153444838,"
,  
(40.58175811362824, -73.95359153444838)"
510,56332493,2022-12-23T08:11:00.000,2022-12-26T10:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11694,448 BEACH  127 STREET,BEACH  127 STREET,NEWPORT AVE,CRONSTON AVE,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-26T10:50:00.000,14 QUEENS,4162080066.0,QUEENS,1026508.0,150377.0,PHONE,Unspecified,QUEENS,,,,,,,,40.57932545284055,-73.84787383436246,"
,  
(40.57932545284055, -73.84787383436246)"
511,56337046,2022-12-23T08:11:00.000,2022-12-24T12:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11691,15-05 EGMONT PLACE,EGMONT PLACE,MOTT AVE,DEAD END,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-24T12:30:00.000,14 QUEENS,4156850149.0,QUEENS,1049127.0,162188.0,PHONE,Unspecified,QUEENS,,,,,,,,40.61160747819516,-73.7663337440952,"
,  
(40.61160747819516, -73.7663337440952)"
512,56332648,2022-12-23T08:08:00.000,2022-12-23T10:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11210,,,,,GLENWOOD ROAD,EAST 21 STREET,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2022-12-23T10:20:00.000,14 BROOKLYN,,BROOKLYN,996260.0,169900.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.633004672568006,-73.95672999204325,"
,  
(40.633004672568006, -73.95672999204325)"
513,56338385,2022-12-23T08:08:00.000,2022-12-28T10:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11422,259-24 148 AVENUE,148 AVENUE,259 ST,FRANCIS LEWIS BLVD,,,ADDRESS,ROSEDALE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-28T10:45:00.000,13 QUEENS,4136870058.0,QUEENS,1059557.0,178017.0,PHONE,Unspecified,QUEENS,,,,,,,,40.65497201333468,-73.72859179490622,"
,  
(40.65497201333468, -73.72859179490622)"
514,56333949,2022-12-23T08:08:00.000,2022-12-24T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11422,,,,,148 DRIVE,HOOKCREEK BOULEVARD,INTERSECTION,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-24T09:50:00.000,13 QUEENS,,QUEENS,1060147.0,177487.0,PHONE,Unspecified,QUEENS,,,,,,,,40.65351224899055,-73.72647139925766,"
,  
(40.65351224899055, -73.72647139925766)"
515,56334977,2022-12-23T08:08:00.000,2022-12-23T17:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,,,,,MERMAID AVENUE,WEST 17 STREET,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T17:45:00.000,13 BROOKLYN,,BROOKLYN,988480.0,149357.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.576625461784325,-73.98477288683961,"
,  
(40.576625461784325, -73.98477288683961)"
516,56330721,2022-12-23T08:08:00.000,2022-12-25T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11692,564 BEACH   66 STREET,BEACH   66 STREET,THURSBY AVE,ALMEDA AVE,,,ADDRESS,ARVERNE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-25T09:50:00.000,14 QUEENS,4160320031.0,QUEENS,1041049.0,156572.0,PHONE,Unspecified,QUEENS,,,,,,,,40.59624820717941,-73.79547523628332,"
,  
(40.596248207179414, -73.79547523628332)"
517,56333762,2022-12-23T08:08:00.000,2022-12-23T11:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,48 EXETER STREET,EXETER STREET,OCEAN AVENUE PEDESTRIAN BRDG,HAMPTON AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T11:50:00.000,15 BROOKLYN,3087300064.0,BROOKLYN,998440.0,150922.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.580910730526526,-73.94891569487403,"
,  
(40.580910730526526, -73.94891569487403)"
518,56338372,2022-12-23T08:08:00.000,2022-12-23T17:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,1401 EMMONS AVENUE,EMMONS AVENUE,NEPTUNE AVE,E 15 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T17:30:00.000,15 BROOKLYN,3087670026.0,BROOKLYN,997017.0,151728.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58312520427102,-73.9540370019773,"
,  
(40.58312520427102, -73.9540370019773)"
519,56333789,2022-12-23T08:08:00.000,2022-12-23T08:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,60 COLERIDGE STREET,COLERIDGE STREET,SHORE BLVD,HAMPTON AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022-12-23T08:10:00.000,15 BROOKLYN,3087280049.0,BROOKLYN,997935.0,150809.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58060136187114,-73.95073393413465,"
,  
(40.58060136187114, -73.95073393413465)"
520,56338371,2022-12-23T08:05:00.000,2022-12-26T17:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11694,305 BEACH  102 STREET,BEACH  102 STREET,ROCKAWAY FRWY,BEACH CHANNEL DR,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-26T17:20:00.000,14 QUEENS,4161580042.0,QUEENS,1033292.0,152334.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.584662086115685,-73.82343771869812,"
,  
(40.584662086115685, -73.82343771869812)"
521,56337293,2022-12-23T08:05:00.000,2022-12-25T17:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11692,622 BEACH   67 STREET,BEACH   67 STREET,ALMEDA AVE,DE COSTA AVE,,,ADDRESS,ARVERNE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-25T17:30:00.000,14 QUEENS,4160270011.0,QUEENS,1040726.0,157076.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.59763364584485,-73.79663409381975,"
,  
(40.597633645844844, -73.79663409381975)"
522,56340296,2022-12-23T08:05:00.000,2022-12-23T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,1129 OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,LINCOLN AVE,GREELEY AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T10:05:00.000,02 STATEN ISLAND,5038830037.0,STATEN ISLAND,958013.0,147445.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.571339584898,-74.09444024316905,"
,  
(40.571339584898, -74.09444024316905)"
523,56335218,2022-12-23T08:05:00.000,2022-12-27T04:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11691,27-03 SEAGIRT BOULEVARD,SEAGIRT BOULEVARD,BEACH 27 ST,BEACH 28 ST,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-27T04:20:00.000,14 QUEENS,4158030007.0,QUEENS,1050747.0,156544.0,PHONE,Unspecified,QUEENS,,,,,,,,40.59610389629437,-73.76055461541054,"
,  
(40.59610389629437, -73.76055461541054)"
524,56331651,2022-12-23T08:05:00.000,2022-12-30T12:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11422,,,,,WELLER LANE,148 AVENUE,INTERSECTION,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-30T12:10:00.000,13 QUEENS,,QUEENS,1057988.0,178070.0,PHONE,Unspecified,QUEENS,,,,,,,,40.65513069035436,-73.73424589336713,"
,  
(40.655130690354355, -73.73424589336713)"
525,56333080,2022-12-23T08:05:00.000,2022-12-26T11:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11694,258 BEACH  135 STREET,BEACH  135 STREET,ROCKAWAY BEACH BLVD,NEWPORT AVE,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-26T11:25:00.000,14 QUEENS,4162680078.0,QUEENS,1024918.0,148961.0,PHONE,Unspecified,QUEENS,,,,,,,,40.5754462534614,-73.85360624340251,"
,  
(40.5754462534614, -73.85360624340251)"
526,56331828,2022-12-23T08:05:00.000,2022-12-23T13:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,322 BADEN PLACE,BADEN PLACE,LINCOLN AVE,GREELEY AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022-12-23T13:10:00.000,02 STATEN ISLAND,,STATEN ISLAND,958391.0,147103.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.57040197269748,-74.09307832281338,"
,  
(40.57040197269748, -74.09307832281338)"
527,56338597,2022-12-23T08:05:00.000,2022-12-29T09:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11692,338 BEACH   70 STREET,BEACH   70 STREET,DEAD END,BEACH CHANNEL DR,,,ADDRESS,ARVERNE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-29T09:15:00.000,14 QUEENS,4160810106.0,QUEENS,1040085.0,154880.0,PHONE,Unspecified,QUEENS,,,,,,,,40.59161014501706,-73.79896042768256,"
,  
(40.591610145017064, -73.79896042768256)"
528,56338083,2022-12-23T08:02:00.000,2022-12-26T20:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11691,14-64 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,HASSOCK ST,NASSAU CNTY BNDY,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-26T20:10:00.000,14 QUEENS,4155010002.0,QUEENS,1052666.0,161600.0,PHONE,Unspecified,QUEENS,,,,,,,,40.609966927054174,-73.75359341788048,"
,  
(40.609966927054174, -73.75359341788048)"
529,56340639,2022-12-23T08:02:00.000,2022-12-25T10:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11692,69-12 ALMEDA AVENUE,ALMEDA AVENUE,BEACH 69 ST,BEACH 72 ST,,,ADDRESS,ARVERNE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-25T10:15:00.000,14 QUEENS,4160470036.0,QUEENS,1040086.0,156792.0,PHONE,Unspecified,QUEENS,,,,,,,,40.59685818041293,-73.79894102570564,"
,  
(40.59685818041293, -73.79894102570564)"
530,56335593,2022-12-23T08:02:00.000,2022-12-23T12:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10308,182 TENNYSON DRIVE,TENNYSON DRIVE,WIMAN AVE,GOODALL ST,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T12:10:00.000,03 STATEN ISLAND,5053060081.0,STATEN ISLAND,944221.0,135403.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.53823510297379,-74.14401329683369,"
,  
(40.53823510297379, -74.14401329683369)"
531,56337954,2022-12-23T08:02:00.000,2022-12-29T04:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11414,164-11 97 STREET,97 STREET,164 AVE,165 AVE,,,ADDRESS,HOWARD BEACH,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-29T04:45:00.000,10 QUEENS,4142110057.0,QUEENS,1030327.0,176490.0,PHONE,Unspecified,QUEENS,,,,,,,,40.65098107772367,-73.8339475045655,"
,  
(40.65098107772367, -73.8339475045655)"
532,56335422,2022-12-23T08:02:00.000,2022-12-23T13:08:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,346 BADEN PLACE,BADEN PLACE,LINCOLN AVE,GREELEY AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022-12-23T13:08:00.000,02 STATEN ISLAND,5038930027.0,STATEN ISLAND,958278.0,146943.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.56996247385369,-74.0934844463715,"
,  
(40.56996247385369, -74.0934844463715)"
533,56340509,2022-12-23T08:02:00.000,2022-12-25T11:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11693,321 BEACH   84 STREET,BEACH   84 STREET,BEACH CHANNEL DR,LONG BAR BAY SHORELINE,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-25T11:00:00.000,14 QUEENS,4161100064.0,QUEENS,1036990.0,154675.0,PHONE,Unspecified,QUEENS,,,,,,,,40.5910664187897,-73.81010585280657,"
,  
(40.5910664187897, -73.81010585280657)"
534,56337882,2022-12-23T08:02:00.000,2022-12-23T10:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,82 COLERIDGE STREET,COLERIDGE STREET,SHORE BLVD,HAMPTON AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T10:45:00.000,15 BROOKLYN,3087280058.0,BROOKLYN,997955.0,150668.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58021431388543,-73.95066221995175,"
,  
(40.58021431388543, -73.95066221995175)"
535,56331875,2022-12-23T08:02:00.000,2022-12-25T09:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11691,333 BEACH   32 STREET,BEACH   32 STREET,SEAGIRT BLVD,DEAD END,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-25T09:30:00.000,14 QUEENS,4159450001.0,QUEENS,1049588.0,156636.0,PHONE,Unspecified,QUEENS,,,,,,,,40.59636503685218,-73.76472708466362,"
,  
(40.596365036852184, -73.76472708466362)"
536,56337881,2022-12-23T07:59:00.000,2022-12-25T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11691,44-19 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 44 ST,BEACH 45 ST,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-25T09:50:00.000,14 QUEENS,4158537501.0,QUEENS,1046538.0,155640.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.59365318642437,-73.77571883759819,"
,  
(40.59365318642437, -73.77571883759819)"
537,56334160,2022-12-23T07:59:00.000,2022-12-23T10:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,904 SHORE BOULEVARD,SHORE BOULEVARD,GIRARD ST,HASTINGS ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T10:55:00.000,15 BROOKLYN,3087467501.0,BROOKLYN,999278.0,151091.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58137322103722,-73.94589850184029,"
,  
(40.58137322103722, -73.94589850184029)"
538,56334395,2022-12-23T07:59:00.000,2022-12-26T17:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11694,100-00 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,BEACH 100 ST,BEACH 101 ST,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-26T17:30:00.000,14 QUEENS,4161670099.0,QUEENS,1033517.0,152846.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.586066173801335,-73.82262393753341,"
,  
(40.586066173801335, -73.82262393753341)"
539,56336843,2022-12-23T07:56:00.000,2022-12-24T16:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11692,331 BEACH   70 STREET,BEACH   70 STREET,DEAD END,BEACH CHANNEL DR,,,ADDRESS,ARVERNE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-24T16:00:00.000,14 QUEENS,4160830020.0,QUEENS,1040082.0,154841.0,PHONE,Unspecified,QUEENS,,,,,,,,40.59150311701173,-73.79897155170818,"
,  
(40.59150311701173, -73.79897155170818)"
540,56335672,2022-12-23T07:53:00.000,2022-12-24T10:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11692,69-15 THURSBY AVENUE,THURSBY AVENUE,BEACH 69 ST,BEACH 72 ST,,,ADDRESS,ARVERNE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-24T10:15:00.000,14 QUEENS,4160510017.0,QUEENS,1040070.0,156033.0,PHONE,Unspecified,QUEENS,,,,,,,,40.59477498462712,-73.79900491077377,"
,  
(40.594774984627115, -73.79900491077377)"
541,56339212,2022-12-23T07:53:00.000,2022-12-23T16:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,161 NEPTUNE AVENUE,NEPTUNE AVENUE,E 11 ST,CONEY ISLAND AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T16:55:00.000,13 BROOKLYN,3088110052.0,BROOKLYN,995530.0,151348.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58208419654,-73.95939104479136,"
,  
(40.58208419654, -73.95939104479136)"
542,56333151,2022-12-23T07:53:00.000,2022-12-26T16:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11694,412 BEACH  122 STREET,BEACH  122 STREET,NEWPORT AVE,BEACH CHANNEL DR,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-26T16:05:00.000,14 QUEENS,4162030038.0,QUEENS,1027750.0,150696.0,PHONE,Unspecified,QUEENS,,,,,,,,40.58019503615226,-73.84340066819883,"
,  
(40.58019503615226, -73.84340066819883)"
543,56334476,2022-12-23T07:53:00.000,2022-12-23T07:53:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,2201 NEPTUNE AVENUE,NEPTUNE AVENUE,W 22 ST,W 23 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022-12-23T07:53:00.000,13 BROOKLYN,3069900001.0,BROOKLYN,987135.0,150028.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.578467764436105,-73.98961431841694,"
,  
(40.578467764436105, -73.98961431841694)"
544,56339247,2022-12-23T07:50:00.000,2022-12-26T10:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11694,134-11 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,LCPL MICHAEL D GLOVER USMC WAY,BEACH 135 ST,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-26T10:25:00.000,14 QUEENS,4162460006.0,QUEENS,1024415.0,150576.0,PHONE,Unspecified,QUEENS,,,,,,,,40.57988139761498,-73.85540730733541,"
,  
(40.57988139761498, -73.85540730733541)"
545,56340712,2022-12-23T07:50:00.000,2022-12-23T18:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,2889 WEST   20 STREET,WEST   20 STREET,NEPTUNE AVE,SARAH VIRGINIA KENNEDY WAY,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T18:15:00.000,13 BROOKLYN,3070190150.0,BROOKLYN,987867.0,149458.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.576902958213466,-73.98697950424346,"
,  
(40.576902958213466, -73.98697950424346)"
546,56336723,2022-12-23T07:47:00.000,2022-12-24T13:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11691,29-26 OCEAN CREST BOULEVARD,OCEAN CREST BOULEVARD,HARTMAN LN,BAY 32 ST,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-24T13:35:00.000,14 QUEENS,4157420053.0,QUEENS,1049568.0,158063.0,PHONE,Unspecified,QUEENS,,,,,,,,40.60028199664811,-73.76478530390848,"
,  
(40.60028199664811, -73.76478530390848)"
547,56336775,2022-12-23T07:47:00.000,2022-12-23T12:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,151 NAGLE AVENUE,NAGLE AVENUE,ARDEN ST,THAYER ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2022-12-23T12:00:00.000,12 MANHATTAN,1021730029.0,MANHATTAN,1004710.0,253015.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86111875356414,-73.92603322228999,"
,  
(40.86111875356414, -73.92603322228999)"
548,56339245,2022-12-23T07:47:00.000,2022-12-23T09:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,,,,,KENSINGTON STREET,SHORE BOULEVARD,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022-12-23T09:05:00.000,15 BROOKLYN,,BROOKLYN,1000317.0,150883.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58080048004375,-73.94215854907081,"
,  
(40.58080048004375, -73.94215854907081)"
